Date,Close,Total Shares,Market Cap,Company
2018-04-12,163.8699951171875,169803700.0,27825731489.88037,FB
2018-04-13,164.52000427246094,169803700.0,27936105449.479675,FB
2018-04-16,164.8300018310547,169803700.0,27988744181.91986,FB
2018-04-17,168.66000366210938,169803700.0,28639092663.83972,FB
2018-04-18,166.36000061035156,169803700.0,28248543635.639954,FB
2018-04-19,168.10000610351562,169803700.0,28544003006.399536,FB
2018-04-20,166.27999877929688,169803700.0,28234959028.720093,FB
2018-04-23,165.83999633789062,169803700.0,28160244986.16028,FB
2018-04-24,159.69000244140625,169803700.0,27115953267.559814,FB
2018-04-25,159.69000244140625,169803700.0,27115953267.559814,FB
2018-04-26,174.16000366210938,169803700.0,29573013013.83972,FB
2018-04-27,173.58999633789062,169803700.0,29476223661.16028,FB
2018-04-30,172.0,169803700.0,29206236400.0,FB
2018-05-01,173.86000061035156,169803700.0,29522071385.639954,FB
2018-05-02,176.07000732421875,169803700.0,29897338702.679443,FB
2018-05-03,174.02000427246094,169803700.0,29549240599.479675,FB
2018-05-04,176.61000061035156,169803700.0,29989031560.639954,FB
2018-05-07,177.97000122070312,169803700.0,30219964696.279907,FB
2018-05-08,178.9199981689453,169803700.0,30381277693.08014,FB
2018-05-09,182.66000366210938,169803700.0,31016344463.83972,FB
2018-05-10,185.52999877929688,169803700.0,31503680253.720093,FB
2018-05-11,186.99000549316406,169803700.0,31751594795.759583,FB
2018-05-14,186.63999938964844,169803700.0,31692162464.360046,FB
2018-05-15,184.32000732421875,169803700.0,31298219227.679443,FB
2018-05-16,183.1999969482422,169803700.0,31108037321.800232,FB
2018-05-17,183.75999450683594,169803700.0,31203126979.240417,FB
2018-05-18,182.67999267578125,169803700.0,31019738672.320557,FB
2018-05-21,184.49000549316406,169803700.0,31327085545.759583,FB
2018-05-22,183.8000030517578,169803700.0,31209920578.199768,FB
2018-05-23,186.89999389648438,169803700.0,31736310493.600464,FB
2018-05-24,185.92999267578125,169803700.0,31571600697.320557,FB
2018-05-25,184.9199981689453,169803700.0,31400099893.08014,FB
2018-05-29,185.74000549316406,169803700.0,31539340170.759583,FB
2018-05-30,187.6699981689453,169803700.0,31867060068.08014,FB
2018-05-31,191.77999877929688,169803700.0,32564953378.720093,FB
2018-06-01,193.99000549316406,169803700.0,32940220695.759583,FB
2018-06-04,193.27999877929688,169803700.0,32819658928.720093,FB
2018-06-05,192.94000244140625,169803700.0,32761926292.559814,FB
2018-06-06,191.33999633789062,169803700.0,32490239336.16028,FB
2018-06-07,188.17999267578125,169803700.0,31953659022.320557,FB
2018-06-08,189.10000610351562,169803700.0,32109880706.399536,FB
2018-06-11,191.5399932861328,169803700.0,32524199557.96051,FB
2018-06-12,192.39999389648438,169803700.0,32670230843.600464,FB
2018-06-13,192.41000366210938,169803700.0,32671930538.83972,FB
2018-06-14,196.80999755859375,169803700.0,33419065782.440186,FB
2018-06-15,195.85000610351562,169803700.0,33256055681.399536,FB
2018-06-18,198.30999755859375,169803700.0,33673771332.440186,FB
2018-06-19,197.49000549316406,169803700.0,33534533645.759583,FB
2018-06-20,202.0,169803700.0,34300347400.0,FB
2018-06-21,201.5,169803700.0,34215445550.0,FB
2018-06-22,201.74000549316406,169803700.0,34256199370.759583,FB
2018-06-25,196.35000610351562,169803700.0,33340957531.399536,FB
2018-06-26,199.0,169803700.0,33790936300.0,FB
2018-06-27,195.83999633789062,169803700.0,33254355986.16028,FB
2018-06-28,196.22999572753906,169803700.0,33320579325.520325,FB
2018-06-29,194.32000732421875,169803700.0,32996256227.679443,FB
2018-07-02,197.36000061035156,169803700.0,33512458335.639954,FB
2018-07-03,192.72999572753906,169803700.0,32726266375.520325,FB
2018-07-05,198.4499969482422,169803700.0,33697543746.800232,FB
2018-07-06,203.22999572753906,169803700.0,34509205225.520325,FB
2018-07-09,204.74000549316406,169803700.0,34765610470.75958,FB
2018-07-10,203.5399932861328,169803700.0,34561843957.96051,FB
2018-07-11,202.5399932861328,169803700.0,34392040257.96051,FB
2018-07-12,206.9199981689453,169803700.0,35135781293.08014,FB
2018-07-13,207.32000732421875,169803700.0,35203704327.67944,FB
2018-07-16,207.22999572753906,169803700.0,35188420025.520325,FB
2018-07-17,209.99000549316406,169803700.0,35657079895.75958,FB
2018-07-18,209.36000061035156,169803700.0,35550102735.63995,FB
2018-07-19,208.08999633789062,169803700.0,35334451311.16028,FB
2018-07-20,209.94000244140625,169803700.0,35648589192.559814,FB
2018-07-23,210.91000366210938,169803700.0,35813298988.83972,FB
2018-07-24,214.6699981689453,169803700.0,36451759968.08014,FB
2018-07-25,217.5,169803700.0,36932304750.0,FB
2018-07-26,176.25999450683594,169803700.0,29929599229.240417,FB
2018-07-27,174.88999938964844,169803700.0,29696968989.360046,FB
2018-07-30,171.05999755859375,169803700.0,29046620507.440186,FB
2018-07-31,172.5800018310547,169803700.0,29304722856.91986,FB
2018-08-01,171.64999389648438,169803700.0,29146804068.600464,FB
2018-08-02,176.3699951171875,169803700.0,29948277739.88037,FB
2018-08-03,177.77999877929688,169803700.0,30187701578.720093,FB
2018-08-06,185.69000244140625,169803700.0,31530849467.559814,FB
2018-08-07,183.80999755859375,169803700.0,31211617682.440186,FB
2018-08-08,185.17999267578125,169803700.0,31444247922.320557,FB
2018-08-09,183.08999633789062,169803700.0,31089358811.16028,FB
2018-08-10,180.25999450683594,169803700.0,30608814029.240417,FB
2018-08-13,180.0500030517578,169803700.0,30573156703.199768,FB
2018-08-14,181.11000061035156,169803700.0,30753148210.639954,FB
2018-08-15,179.52999877929688,169803700.0,30484858053.720093,FB
2018-08-16,174.6999969482422,169803700.0,29664705871.800232,FB
2018-08-17,173.8000030517578,169803700.0,29511883578.199768,FB
2018-08-20,172.5,169803700.0,29291138250.0,FB
2018-08-21,172.6199951171875,169803700.0,29311513864.88037,FB
2018-08-22,173.63999938964844,169803700.0,29484714364.360046,FB
2018-08-23,172.89999389648438,169803700.0,29359058693.600464,FB
2018-08-24,174.64999389648438,169803700.0,29656215168.600464,FB
2018-08-27,177.4600067138672,169803700.0,30133365742.03949,FB
2018-08-28,176.25999450683594,169803700.0,29929599229.240417,FB
2018-08-29,175.89999389648438,169803700.0,29868469793.600464,FB
2018-08-30,177.63999938964844,169803700.0,30163929164.360046,FB
2018-08-31,175.72999572753906,169803700.0,29839603475.520325,FB
2018-09-04,171.16000366210938,169803700.0,29063601913.83972,FB
2018-09-05,167.17999267578125,169803700.0,28387781322.320557,FB
2018-09-06,162.52999877929688,169803700.0,27598195153.720093,FB
2018-09-07,163.0399932861328,169803700.0,27684794107.96051,FB
2018-09-10,164.17999267578125,169803700.0,27878370222.320557,FB
2018-09-11,165.94000244140625,169803700.0,28177226392.559814,FB
2018-09-12,162.0,169803700.0,27508199400.0,FB
2018-09-13,161.36000061035156,169803700.0,27399525135.639954,FB
2018-09-14,162.32000732421875,169803700.0,27562537827.679443,FB
2018-09-17,160.5800018310547,169803700.0,27267078456.91986,FB
2018-09-18,160.3000030517578,169803700.0,27219533628.199768,FB
2018-09-19,163.05999755859375,169803700.0,27688190907.440186,FB
2018-09-20,166.02000427246094,169803700.0,28190810999.479675,FB
2018-09-21,162.92999267578125,169803700.0,27666115597.320557,FB
2018-09-24,165.41000366210938,169803700.0,28087230638.83972,FB
2018-09-25,164.91000366210938,169803700.0,28002328788.83972,FB
2018-09-26,166.9499969482422,169803700.0,28348727196.800232,FB
2018-09-27,168.83999633789062,169803700.0,28669656086.16028,FB
2018-09-28,164.4600067138672,169803700.0,27925917642.03949,FB
2018-10-01,162.44000244140625,169803700.0,27582913442.559814,FB
2018-10-02,159.3300018310547,169803700.0,27054823831.91986,FB
2018-10-03,162.42999267578125,169803700.0,27581213747.320557,FB
2018-10-04,158.85000610351562,169803700.0,26973318781.399536,FB
2018-10-05,157.3300018310547,169803700.0,26715216431.91986,FB
2018-10-08,157.25,169803700.0,26701631825.0,FB
2018-10-09,157.89999389648438,169803700.0,26812003193.600464,FB
2018-10-10,151.3800048828125,169803700.0,25704884935.11963,FB
2018-10-11,153.35000610351562,169803700.0,26039398431.399536,FB
2018-10-12,153.74000549316406,169803700.0,26105621770.759583,FB
2018-10-15,153.52000427246094,169803700.0,26068264749.479675,FB
2018-10-16,158.77999877929688,169803700.0,26961431278.720093,FB
2018-10-17,159.4199981689453,169803700.0,27070105543.08014,FB
2018-10-18,154.9199981689453,169803700.0,26305988893.08014,FB
2018-10-19,154.0500030517578,169803700.0,26158260503.199768,FB
2018-10-22,154.77999877929688,169803700.0,26282216478.720093,FB
2018-10-23,154.38999938964844,169803700.0,26215993139.360046,FB
2018-10-24,146.0399932861328,169803700.0,24798131207.96051,FB
2018-10-25,150.9499969482422,169803700.0,25631867996.800232,FB
2018-10-26,145.3699951171875,169803700.0,24684363039.88037,FB
2018-10-29,142.08999633789062,169803700.0,24127407111.16028,FB
2018-10-30,146.22000122070312,169803700.0,24828697221.279907,FB
2018-10-31,151.7899932861328,169803700.0,25774502482.96051,FB
2018-11-01,151.75,169803700.0,25767711475.0,FB
2018-11-02,150.35000610351562,169803700.0,25529987331.399536,FB
2018-11-05,148.67999267578125,169803700.0,25246412872.320557,FB
2018-11-06,149.94000244140625,169803700.0,25460367192.559814,FB
2018-11-07,151.52999877929688,169803700.0,25730354453.720093,FB
2018-11-08,147.8699951171875,169803700.0,25108872289.88037,FB
2018-11-09,144.9600067138672,169803700.0,24614745492.03949,FB
2018-11-12,141.5500030517578,169803700.0,24035714253.199768,FB
2018-11-13,142.16000366210938,169803700.0,24139294613.83972,FB
2018-11-14,144.22000122070312,169803700.0,24489089821.279907,FB
2018-11-15,143.85000610351562,169803700.0,24426263281.399536,FB
2018-11-16,139.52999877929688,169803700.0,23692710053.720093,FB
2018-11-19,131.5500030517578,169803700.0,22337677253.199768,FB
2018-11-20,132.42999267578125,169803700.0,22487102747.320557,FB
2018-11-21,134.82000732421875,169803700.0,22892936077.679443,FB
2018-11-23,131.72999572753906,169803700.0,22368240675.520325,FB
2018-11-26,136.3800048828125,169803700.0,23157829435.11963,FB
2018-11-27,135.0,169803700.0,22923499500.0,FB
2018-11-28,136.75999450683594,169803700.0,23222353079.240417,FB
2018-11-29,138.67999267578125,169803700.0,23548375872.320557,FB
2018-11-30,140.61000061035156,169803700.0,23876098360.639954,FB
2018-12-03,141.08999633789062,169803700.0,23957603411.16028,FB
2018-12-04,137.92999267578125,169803700.0,23421023097.320557,FB
2018-12-06,139.6300048828125,169803700.0,23709691460.11963,FB
2018-12-07,137.4199981689453,169803700.0,23334424143.08014,FB
2018-12-10,141.85000610351562,169803700.0,24086655881.399536,FB
2018-12-11,142.0800018310547,169803700.0,24125710006.91986,FB
2018-12-12,144.5,169803700.0,24536634650.0,FB
2018-12-13,145.00999450683594,169803700.0,24623233604.240417,FB
2018-12-14,144.05999755859375,169803700.0,24461920607.440186,FB
2018-12-17,140.19000244140625,169803700.0,23804781117.559814,FB
2018-12-18,143.66000366210938,169803700.0,24394000163.83972,FB
2018-12-19,133.24000549316406,169803700.0,22624645920.759583,FB
2018-12-20,133.39999389648438,169803700.0,22651812543.600464,FB
2018-12-21,124.94999694824219,169803700.0,21216971796.800232,FB
2018-12-24,124.05999755859375,169803700.0,21065846607.440186,FB
2018-12-26,134.17999267578125,169803700.0,22784259222.320557,FB
2018-12-27,134.52000427246094,169803700.0,22841994449.479675,FB
2018-12-28,133.1999969482422,169803700.0,22617852321.800232,FB
2018-12-31,131.08999633789062,169803700.0,22259566411.16028,FB
2019-01-02,135.67999267578125,169803700.0,23038964772.320557,FB
2019-01-03,131.74000549316406,169803700.0,22369940370.759583,FB
2019-01-04,137.9499969482422,169803700.0,23424419896.800232,FB
2019-01-07,138.0500030517578,169803700.0,23441401303.199768,FB
2019-01-08,142.52999877929688,169803700.0,24202121153.720093,FB
2019-01-09,144.22999572753906,169803700.0,24490786925.520325,FB
2019-01-10,144.1999969482422,169803700.0,24485693021.800232,FB
2019-01-11,143.8000030517578,169803700.0,24417772578.199768,FB
2019-01-14,145.38999938964844,169803700.0,24687759839.360046,FB
2019-01-15,148.9499969482422,169803700.0,25292260596.800232,FB
2019-01-16,147.5399932861328,169803700.0,25052836757.96051,FB
2019-01-17,148.3000030517578,169803700.0,25181889228.199768,FB
2019-01-18,150.0399932861328,169803700.0,25477346007.96051,FB
2019-01-22,147.57000732421875,169803700.0,25057933252.679443,FB
2019-01-23,144.3000030517578,169803700.0,24502674428.199768,FB
2019-01-24,145.8300018310547,169803700.0,24762473881.91986,FB
2019-01-25,149.00999450683594,169803700.0,25302448404.240417,FB
2019-01-28,147.47000122070312,169803700.0,25040951846.279907,FB
2019-01-29,144.19000244140625,169803700.0,24483995917.559814,FB
2019-01-30,150.4199981689453,169803700.0,25541872243.08014,FB
2019-01-31,166.69000244140625,169803700.0,28304579167.559814,FB
2019-02-01,165.7100067138672,169803700.0,28138172267.03949,FB
2019-02-04,169.25,169803700.0,28739276225.0,FB
2019-02-05,171.16000366210938,169803700.0,29063601913.83972,FB
2019-02-06,170.49000549316406,169803700.0,28949833745.759583,FB
2019-02-07,166.3800048828125,169803700.0,28251940435.11963,FB
2019-02-08,167.3300018310547,169803700.0,28413253431.91986,FB
2019-02-11,165.7899932861328,169803700.0,28151754282.96051,FB
2019-02-12,165.0399932861328,169803700.0,28024401507.96051,FB
2019-02-13,164.07000732421875,169803700.0,27859694302.679443,FB
2019-02-14,163.9499969482422,169803700.0,27839316096.800232,FB
2019-02-15,162.5,169803700.0,27593101250.0,FB
2019-02-19,162.2899932861328,169803700.0,27557441332.96051,FB
2019-02-20,162.55999755859375,169803700.0,27603289057.440186,FB
2019-02-21,160.0399932861328,169803700.0,27175383007.96051,FB
2019-02-22,161.88999938964844,169803700.0,27489520889.360046,FB
2019-02-25,164.6199951171875,169803700.0,27953084264.88037,FB
2019-02-26,164.1300048828125,169803700.0,27869882110.11963,FB
2019-02-27,162.80999755859375,169803700.0,27645739982.440186,FB
2019-02-28,161.4499969482422,169803700.0,27414806846.800232,FB
2019-03-01,162.27999877929688,169803700.0,27555744228.720093,FB
2019-03-04,167.3699951171875,169803700.0,28420044439.88037,FB
2019-03-05,171.25999450683594,169803700.0,29080580729.240417,FB
2019-03-06,172.50999450683594,169803700.0,29292835354.240417,FB
2019-03-07,169.1300048828125,169803700.0,28718900610.11963,FB
2019-03-08,169.60000610351562,169803700.0,28798708556.399536,FB
2019-03-11,172.07000732421875,169803700.0,29218123902.679443,FB
2019-03-12,171.9199981689453,169803700.0,29192651793.08014,FB
2019-03-13,173.3699951171875,169803700.0,29438866639.88037,FB
2019-03-14,170.1699981689453,169803700.0,28895495318.08014,FB
2019-03-15,165.97999572753906,169803700.0,28184017400.520325,FB
2019-03-18,160.47000122070312,169803700.0,27248399946.279907,FB
2019-03-19,161.57000732421875,169803700.0,27435185052.679443,FB
2019-03-20,165.44000244140625,169803700.0,28092324542.559814,FB
2019-03-21,166.0800018310547,169803700.0,28200998806.91986,FB
2019-03-22,164.33999633789062,169803700.0,27905539436.16028,FB
2019-03-25,166.2899932861328,169803700.0,28236656132.96051,FB
2019-03-26,167.67999267578125,169803700.0,28472683172.320557,FB
2019-03-27,165.8699951171875,169803700.0,28165338889.88037,FB
2019-03-28,165.5500030517578,169803700.0,28111003053.199768,FB
2019-03-29,166.69000244140625,169803700.0,28304579167.559814,FB
2019-04-01,168.6999969482422,169803700.0,28645883671.800232,FB
2019-04-02,174.1999969482422,169803700.0,29579804021.800232,FB
2019-04-03,173.5399932861328,169803700.0,29467732957.96051,FB
2019-04-04,176.02000427246094,169803700.0,29888847999.479675,FB
2019-04-05,175.72000122070312,169803700.0,29837906371.279907,FB
2019-04-08,174.92999267578125,169803700.0,29703759997.320557,FB
2019-04-09,177.5800018310547,169803700.0,30153741356.91986,FB
2019-04-10,177.82000732421875,169803700.0,30194495177.679443,FB
2019-04-11,177.50999450683594,169803700.0,30141853854.240417,FB
2019-04-12,179.10000610351562,169803700.0,30411843706.399536,FB
2019-04-15,179.64999389648438,169803700.0,30505233668.600464,FB
2019-04-16,178.8699951171875,169803700.0,30372786989.88037,FB
2019-04-17,178.77999877929688,169803700.0,30357505278.720093,FB
2019-04-18,178.27999877929688,169803700.0,30272603428.720093,FB
2019-04-22,181.44000244140625,169803700.0,30809183742.559814,FB
2019-04-23,183.77999877929688,169803700.0,31206523778.720093,FB
2019-04-24,182.5800018310547,169803700.0,31002759856.91986,FB
2019-04-25,193.25999450683594,169803700.0,32816262129.240417,FB
2019-04-26,191.49000549316406,169803700.0,32515711445.759583,FB
2019-04-29,194.77999877929688,169803700.0,33074364478.720093,FB
2019-04-30,193.39999389648438,169803700.0,32840034543.600464,FB
2019-05-01,193.02999877929688,169803700.0,32777208003.720093,FB
2019-05-02,192.52999877929688,169803700.0,32692306153.720093,FB
2019-05-03,195.47000122070312,169803700.0,33191529446.279907,FB
2019-05-06,193.8800048828125,169803700.0,32921542185.11963,FB
2019-05-07,189.77000427246094,169803700.0,32223648874.479675,FB
2019-05-08,189.5399932861328,169803700.0,32184592157.96051,FB
2019-05-09,188.64999389648438,169803700.0,32033466968.600464,FB
2019-05-10,188.33999633789062,169803700.0,31980828236.16028,FB
2019-05-13,181.5399932861328,169803700.0,30826162557.96051,FB
2019-05-14,180.72999572753906,169803700.0,30688621975.520325,FB
2019-05-15,186.27000427246094,169803700.0,31629335924.479675,FB
2019-05-16,186.99000549316406,169803700.0,31751594795.759583,FB
2019-05-17,185.3000030517578,169803700.0,31464626128.199768,FB
2019-05-20,182.72000122070312,169803700.0,31026532271.279907,FB
2019-05-21,184.82000732421875,169803700.0,31383121077.679443,FB
2019-05-22,185.32000732421875,169803700.0,31468022927.679443,FB
2019-05-23,180.8699951171875,169803700.0,30712394389.88037,FB
2019-05-24,181.05999755859375,169803700.0,30744657507.440186,FB
2019-05-28,184.30999755859375,169803700.0,31296519532.440186,FB
2019-05-29,182.19000244140625,169803700.0,30936536517.559814,FB
2019-05-30,183.00999450683594,169803700.0,31075774204.240417,FB
2019-05-31,177.47000122070312,169803700.0,30135062846.279907,FB
2019-06-03,164.14999389648438,169803700.0,27873276318.600464,FB
2019-06-04,167.5,169803700.0,28442119750.0,FB
2019-06-05,168.1699981689453,169803700.0,28555887918.08014,FB
2019-06-06,168.3300018310547,169803700.0,28583057131.91986,FB
2019-06-07,173.35000610351562,169803700.0,29435472431.399536,FB
2019-06-10,174.82000732421875,169803700.0,29685084077.679443,FB
2019-06-11,178.10000610351562,169803700.0,30242040006.399536,FB
2019-06-12,175.0399932861328,169803700.0,29722438507.96051,FB
2019-06-13,177.47000122070312,169803700.0,30135062846.279907,FB
2019-06-14,181.3300018310547,169803700.0,30790505231.91986,FB
2019-06-17,189.00999450683594,169803700.0,32094596404.240417,FB
2019-06-18,188.47000122070312,169803700.0,32002903546.279907,FB
2019-06-19,187.47999572753906,169803700.0,31834796950.520325,FB
2019-06-20,189.52999877929688,169803700.0,32182895053.720093,FB
2019-06-21,191.13999938964844,169803700.0,32456279114.360046,FB
2019-06-24,192.60000610351562,169803700.0,32704193656.399536,FB
2019-06-25,188.83999633789062,169803700.0,32065730086.16028,FB
2019-06-26,187.66000366210938,169803700.0,31865362963.83972,FB
2019-06-27,189.5,169803700.0,32177801150.0,FB
2019-06-28,193.0,169803700.0,32772114100.0,FB
2019-07-01,193.0,169803700.0,32772114100.0,FB
2019-07-02,195.0,169803700.0,33111721500.0,FB
2019-07-03,197.1999969482422,169803700.0,33485289121.800232,FB
2019-07-05,196.39999389648438,169803700.0,33349445643.600464,FB
2019-07-08,195.75999450683594,169803700.0,33240771379.240417,FB
2019-07-09,199.2100067138672,169803700.0,33826596217.03949,FB
2019-07-10,202.72999572753906,169803700.0,34424303375.520325,FB
2019-07-11,201.22999572753906,169803700.0,34169597825.520325,FB
2019-07-12,204.8699951171875,169803700.0,34787683189.88037,FB
2019-07-15,203.91000366210938,169803700.0,34624673088.83972,FB
2019-07-16,203.83999633789062,169803700.0,34612785586.16028,FB
2019-07-17,201.8000030517578,169803700.0,34266387178.199768,FB
2019-07-18,200.77999877929688,169803700.0,34093186678.720093,FB
2019-07-19,198.36000061035156,169803700.0,33682262035.639954,FB
2019-07-22,202.32000732421875,169803700.0,34354685827.679443,FB
2019-07-23,202.36000061035156,169803700.0,34361476835.63995,FB
2019-07-24,204.66000366210938,169803700.0,34752025863.83972,FB
2019-07-25,200.7100067138672,169803700.0,34081301767.03949,FB
2019-07-26,199.75,169803700.0,33918289075.0,FB
2019-07-29,195.94000244140625,169803700.0,33271337392.559814,FB
2019-07-30,197.0399932861328,169803700.0,33458119907.96051,FB
2019-07-31,194.22999572753906,169803700.0,32980971925.520325,FB
2019-08-01,192.72999572753906,169803700.0,32726266375.520325,FB
2019-08-02,189.02000427246094,169803700.0,32096296099.479675,FB
2019-08-05,181.72999572753906,169803700.0,30858425675.520325,FB
2019-08-06,184.50999450683594,169803700.0,31330479754.240417,FB
2019-08-07,185.14999389648438,169803700.0,31439154018.600464,FB
2019-08-08,190.16000366210938,169803700.0,32289872213.83972,FB
2019-08-09,187.85000610351562,169803700.0,31897626081.399536,FB
2019-08-12,185.3699951171875,169803700.0,31476511039.88037,FB
2019-08-13,188.4499969482422,169803700.0,31999506746.800232,FB
2019-08-14,179.7100067138672,169803700.0,30515424067.03949,FB
2019-08-15,182.58999633789062,169803700.0,31004456961.16028,FB
2019-08-16,183.6999969482422,169803700.0,31192939171.800232,FB
2019-08-19,186.1699981689453,169803700.0,31612354518.08014,FB
2019-08-20,183.80999755859375,169803700.0,31211617682.440186,FB
2019-08-21,183.5500030517578,169803700.0,31167469653.199768,FB
2019-08-22,182.0399932861328,169803700.0,30911064407.96051,FB
2019-08-23,177.75,169803700.0,30182607675.0,FB
2019-08-26,180.36000061035156,169803700.0,30625795435.639954,FB
2019-08-27,181.3000030517578,169803700.0,30785411328.199768,FB
2019-08-28,181.75999450683594,169803700.0,30863519579.240417,FB
2019-08-29,185.57000732421875,169803700.0,31510473852.679443,FB
2019-08-30,185.6699981689453,169803700.0,31527452668.08014,FB
2019-09-03,182.38999938964844,169803700.0,30970496739.360046,FB
2019-09-04,187.13999938964844,169803700.0,31777064314.360046,FB
2019-09-05,190.89999389648438,169803700.0,32415525293.600464,FB
2019-09-06,187.49000549316406,169803700.0,31836496645.759583,FB
2019-09-09,188.75999450683594,169803700.0,32052145479.240417,FB
2019-09-10,186.1699981689453,169803700.0,31612354518.08014,FB
2019-09-11,188.49000549316406,169803700.0,32006300345.759583,FB
2019-09-12,187.47000122070312,169803700.0,31833099846.279907,FB
2019-09-13,187.19000244140625,169803700.0,31785555017.559814,FB
2019-09-16,186.22000122070312,169803700.0,31620845221.279907,FB
2019-09-17,188.0800018310547,169803700.0,31936680206.91986,FB
2019-09-18,188.13999938964844,169803700.0,31946868014.360046,FB
2019-09-19,190.13999938964844,169803700.0,32286475414.360046,FB
2019-09-20,189.92999267578125,169803700.0,32250815497.320557,FB
2019-09-23,186.82000732421875,169803700.0,31722728477.679443,FB
2019-09-24,181.27999877929688,169803700.0,30782014528.720093,FB
2019-09-25,182.8000030517578,169803700.0,31040116878.199768,FB
2019-09-26,180.11000061035156,169803700.0,30583344510.639954,FB
2019-09-27,177.10000610351562,169803700.0,30072236306.399536,FB
2019-09-30,178.0800018310547,169803700.0,30238643206.91986,FB
2019-10-01,175.80999755859375,169803700.0,29853188082.440186,FB
2019-10-02,174.60000610351562,169803700.0,29647727056.399536,FB
2019-10-03,179.3800048828125,169803700.0,30459388535.11963,FB
2019-10-04,180.4499969482422,169803700.0,30641077146.800232,FB
2019-10-07,179.67999267578125,169803700.0,30510327572.320557,FB
2019-10-08,177.75,169803700.0,30182607675.0,FB
2019-10-09,179.85000610351562,169803700.0,30539196481.399536,FB
2019-10-10,180.02999877929688,169803700.0,30569759903.720093,FB
2019-10-11,184.19000244140625,169803700.0,31276143917.559814,FB
2019-10-14,183.27999877929688,169803700.0,31121621928.720093,FB
2019-10-15,188.88999938964844,169803700.0,32074220789.360046,FB
2019-10-16,189.5500030517578,169803700.0,32186291853.199768,FB
2019-10-17,190.38999938964844,169803700.0,32328926339.360046,FB
2019-10-18,185.85000610351562,169803700.0,31558018681.399536,FB
2019-10-21,189.75999450683594,169803700.0,32221949179.240417,FB
2019-10-22,182.33999633789062,169803700.0,30962006036.16028,FB
2019-10-23,186.14999389648438,169803700.0,31608957718.600464,FB
2019-10-24,186.3800048828125,169803700.0,31648014435.11963,FB
2019-10-25,187.88999938964844,169803700.0,31904417089.360046,FB
2019-10-28,189.39999389648438,169803700.0,32160819743.600464,FB
2019-10-29,189.30999755859375,169803700.0,32145538032.440186,FB
2019-10-30,188.25,169803700.0,31965546525.0,FB
2019-10-31,191.64999389648438,169803700.0,32542878068.600464,FB
2019-11-01,193.6199951171875,169803700.0,32877391564.88037,FB
2019-11-04,194.72000122070312,169803700.0,33064176671.279907,FB
2019-11-05,194.32000732421875,169803700.0,32996256227.679443,FB
2019-11-06,191.5500030517578,169803700.0,32525899253.199768,FB
2019-11-07,190.4199981689453,169803700.0,32334020243.08014,FB
2019-11-08,190.83999633789062,169803700.0,32405337486.16028,FB
2019-11-11,189.61000061035156,169803700.0,32196479660.639954,FB
2019-11-12,194.47000122070312,169803700.0,33021725746.279907,FB
2019-11-13,193.19000244140625,169803700.0,32804377217.559814,FB
2019-11-14,193.14999389648438,169803700.0,32797583618.600464,FB
2019-11-15,195.10000610351562,169803700.0,33128702906.399536,FB
2019-11-18,197.39999389648438,169803700.0,33519249343.600464,FB
2019-11-19,199.32000732421875,169803700.0,33845274727.679443,FB
2019-11-20,197.50999450683594,169803700.0,33537927854.240417,FB
2019-11-21,197.92999267578125,169803700.0,33609245097.320557,FB
2019-11-22,198.82000732421875,169803700.0,33760372877.679443,FB
2019-11-25,199.7899932861328,169803700.0,33925080082.96051,FB
2019-11-26,198.97000122070312,169803700.0,33785842396.279907,FB
2019-11-27,202.0,169803700.0,34300347400.0,FB
2019-11-29,201.63999938964844,169803700.0,34239217964.360046,FB
2019-12-02,199.6999969482422,169803700.0,33909798371.800232,FB
2019-12-03,198.82000732421875,169803700.0,33760372877.679443,FB
2019-12-04,198.7100067138672,169803700.0,33741694367.03949,FB
2019-12-05,199.36000061035156,169803700.0,33852065735.639954,FB
2019-12-06,201.0500030517578,169803700.0,34139034403.199768,FB
2019-12-09,201.33999633789062,169803700.0,34188276336.16028,FB
2019-12-10,200.8699951171875,169803700.0,34108468389.88037,FB
2019-12-11,202.25999450683594,169803700.0,34344495429.240417,FB
2019-12-12,196.75,169803700.0,33408877975.0,FB
2019-12-13,194.11000061035156,169803700.0,32960596310.639954,FB
2019-12-16,197.9199981689453,169803700.0,33607547993.08014,FB
2019-12-17,198.38999938964844,169803700.0,33687355939.360046,FB
2019-12-18,202.5,169803700.0,34385249250.0,FB
2019-12-19,206.05999755859375,169803700.0,34989750007.440186,FB
2019-12-20,206.3000030517578,169803700.0,35030503828.19977,FB
2019-12-23,206.17999267578125,169803700.0,35010125622.32056,FB
2019-12-24,205.1199951171875,169803700.0,34830134114.88037,FB
2019-12-26,207.7899932861328,169803700.0,35283509682.96051,FB
2019-12-27,208.10000610351562,169803700.0,35336151006.399536,FB
2019-12-30,204.41000366210938,169803700.0,34709574938.83972,FB
2019-12-31,205.25,169803700.0,34852209425.0,FB
2020-01-02,209.77999877929688,169803700.0,35621419978.72009,FB
2020-01-03,208.6699981689453,169803700.0,35432937768.08014,FB
2020-01-06,212.60000610351562,169803700.0,36100267656.399536,FB
2020-01-07,213.05999755859375,169803700.0,36178375907.440186,FB
2020-01-08,215.22000122070312,169803700.0,36545152521.27991,FB
2020-01-09,218.3000030517578,169803700.0,37068148228.19977,FB
